timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,Avg_U_kV,Sum_U_kV,Avg_T_s,Sum_T_s,Dust_Load_g_h,Outlet_Load_g_h,Eta,IsStandard_10,IsStandard_50,Cout_missing_flag
2024-05-05 22:32:00,130.800000,28.740000,469093.000000,54.800000,51.900000,49.000000,42.800000,238.000000,232.000000,452.000000,453.000000,50.000000,1617.300000,49.625000,198.500000,343.750000,1375.000000,13481732.820000,23454.650000,0.99826026,0,1,0
2024-05-05 22:33:00,136.400000,23.070000,460131.000000,54.000000,53.300000,44.400000,45.000000,210.000000,239.000000,468.000000,469.000000,50.000000,1609.300000,49.175000,196.700000,346.500000,1386.000000,10615222.170000,23006.550000,0.99783268,0,1,0
2024-05-05 22:34:00,132.100000,28.080000,457505.000000,54.200000,49.800000,40.500000,43.900000,227.000000,226.000000,466.000000,445.000000,50.000000,1555.000000,47.100000,188.400000,341.000000,1364.000000,12846740.400000,22875.250000,0.99821937,0,1,0
2024-05-05 22:35:00,135.300000,24.340000,465787.000000,53.800000,51.200000,46.800000,42.400000,243.000000,234.000000,455.000000,450.000000,50.000000,1562.700000,48.550000,194.200000,345.500000,1382.000000,11337255.580000,23289.350000,0.99794577,0,1,0
2024-05-05 22:36:00,132.500000,29.790000,474711.000000,51.100000,54.200000,46.200000,47.700000,244.000000,217.000000,482.000000,463.000000,50.000000,1617.700000,49.800000,199.200000,351.500000,1406.000000,14141640.690000,23735.550000,0.99832158,0,1,0
2024-05-05 22:37:00,134.200000,24.490000,478222.000000,51.200000,49.500000,45.500000,47.300000,223.000000,232.000000,449.000000,456.000000,49.620000,1579.300000,48.375000,193.500000,340.000000,1360.000000,11711656.780000,23729.375640,0.99797387,0,1,0
2024-05-05 22:38:00,135.100000,23.290000,471656.000000,53.500000,52.200000,44.800000,44.000000,258.000000,222.000000,465.000000,460.000000,49.890000,1565.900000,48.625000,194.500000,351.250000,1405.000000,10984868.240000,23530.917840,0.99785788,0,1,0
2024-05-05 22:39:00,135.100000,27.100000,465462.000000,55.700000,50.200000,48.000000,44.100000,218.000000,225.000000,443.000000,466.000000,50.000000,1643.100000,49.500000,198.000000,338.000000,1352.000000,12614020.200000,23273.100000,0.99815498,0,1,0
2024-05-05 22:40:00,132.100000,24.280000,467322.000000,53.400000,54.500000,42.200000,45.100000,228.000000,238.000000,463.000000,459.000000,50.000000,1591.900000,48.800000,195.200000,347.000000,1388.000000,11346578.160000,23366.100000,0.99794069,0,1,0
2024-05-05 22:41:00,131.700000,23.250000,465192.000000,54.600000,53.300000,48.400000,47.000000,217.000000,210.000000,465.000000,460.000000,50.000000,1691.700000,50.825000,203.300000,338.000000,1352.000000,10815714.000000,23259.600000,0.99784946,0,1,0
2024-05-05 22:42:00,132.800000,24.150000,456827.000000,51.600000,49.700000,48.800000,47.900000,236.000000,218.000000,457.000000,481.000000,50.000000,1610.600000,49.500000,198.000000,348.000000,1392.000000,11032372.050000,22841.350000,0.99792961,0,1,0
2024-05-05 22:43:00,131.000000,25.220000,465168.000000,54.800000,50.600000,45.600000,42.400000,265.000000,240.000000,460.000000,435.000000,50.000000,1551.300000,48.350000,193.400000,350.000000,1400.000000,11731536.960000,23258.400000,0.99801745,0,1,0
2024-05-05 22:44:00,133.300000,28.680000,454227.000000,51.800000,52.700000,45.900000,47.200000,253.000000,229.000000,453.000000,453.000000,50.000000,1583.300000,49.400000,197.600000,347.000000,1388.000000,13027230.360000,22711.350000,0.99825662,0,1,0
2024-05-05 22:45:00,131.700000,20.480000,463849.000000,53.100000,48.000000,42.900000,45.500000,241.000000,222.000000,470.000000,457.000000,49.650000,1530.400000,47.375000,189.500000,347.500000,1390.000000,9499627.520000,23030.102850,0.99757568,0,1,0
2024-05-05 22:46:00,134.600000,25.360000,477865.000000,51.900000,50.500000,47.300000,44.900000,224.000000,236.000000,470.000000,470.000000,50.000000,1582.500000,48.650000,194.600000,350.000000,1400.000000,12118656.400000,23893.250000,0.99802839,0,1,0
2024-05-05 22:47:00,132.100000,26.860000,471295.000000,54.400000,51.000000,47.800000,42.900000,229.000000,218.000000,464.000000,468.000000,50.000000,1612.500000,49.025000,196.100000,344.750000,1379.000000,12658983.700000,23564.750000,0.99813850,0,1,0
2024-05-05 22:48:00,130.400000,25.770000,457262.000000,54.500000,55.200000,46.800000,45.000000,244.000000,217.000000,468.000000,429.000000,50.000000,1640.200000,50.375000,201.500000,339.500000,1358.000000,11783641.740000,22863.100000,0.99805976,0,1,0
2024-05-05 22:49:00,135.100000,28.550000,464003.000000,49.700000,51.500000,42.800000,45.000000,240.000000,228.000000,466.000000,473.000000,50.000000,1537.100000,47.250000,189.000000,351.750000,1407.000000,13247285.650000,23200.150000,0.99824869,0,1,0
2024-05-05 22:50:00,133.300000,25.080000,457843.000000,55.300000,54.000000,42.100000,44.600000,232.000000,229.000000,454.000000,460.000000,50.000000,1603.500000,49.000000,196.000000,343.750000,1375.000000,11482702.440000,22892.150000,0.99800638,0,1,0
2024-05-05 22:51:00,133.000000,24.790000,463953.000000,57.400000,51.700000,44.800000,44.900000,233.000000,222.000000,463.000000,468.000000,50.000000,1629.200000,49.700000,198.800000,346.500000,1386.000000,11501394.870000,23197.650000,0.99798306,0,1,0
2024-05-05 22:52:00,134.600000,26.720000,472717.000000,52.000000,54.200000,45.400000,47.400000,244.000000,228.000000,468.000000,453.000000,50.000000,1599.700000,49.750000,199.000000,348.250000,1393.000000,12630998.240000,23635.850000,0.99812874,0,1,0
2024-05-05 22:53:00,134.300000,25.480000,469548.000000,52.400000,49.600000,47.300000,45.900000,246.000000,247.000000,457.000000,466.000000,50.000000,1550.400000,48.800000,195.200000,354.000000,1416.000000,11964083.040000,23477.400000,0.99803768,0,1,0
2024-05-05 22:54:00,131.800000,24.250000,484132.000000,55.100000,51.200000,44.800000,47.200000,213.000000,230.000000,466.000000,464.000000,50.000000,1628.700000,49.575000,198.300000,343.250000,1373.000000,11740201.000000,24206.600000,0.99793814,0,1,0
2024-05-05 22:55:00,132.300000,26.500000,473734.000000,52.800000,52.500000,47.400000,42.400000,234.000000,217.000000,443.000000,458.000000,49.770000,1613.600000,48.775000,195.100000,338.000000,1352.000000,12553951.000000,23577.741180,0.99812189,0,1,0
2024-05-05 22:56:00,131.300000,23.570000,465761.000000,52.700000,53.000000,47.500000,44.600000,238.000000,231.000000,445.000000,479.000000,49.970000,1584.800000,49.450000,197.800000,348.250000,1393.000000,10977986.770000,23274.077170,0.99787993,0,1,0
2024-05-05 22:57:00,130.800000,23.670000,469482.000000,56.500000,53.300000,46.200000,44.300000,224.000000,205.000000,460.000000,487.000000,49.720000,1665.900000,50.075000,200.300000,344.000000,1376.000000,11112638.940000,23342.645040,0.99789945,0,1,0
2024-05-05 22:58:00,133.900000,23.860000,462380.000000,50.000000,53.100000,47.000000,46.400000,246.000000,250.000000,455.000000,459.000000,49.340000,1561.000000,49.125000,196.500000,352.500000,1410.000000,11032386.800000,22813.829200,0.99793210,0,1,0
2024-05-05 22:59:00,133.600000,28.560000,454915.000000,51.100000,53.700000,44.400000,45.700000,227.000000,217.000000,472.000000,440.000000,50.000000,1599.900000,48.725000,194.900000,339.000000,1356.000000,12992372.400000,22745.750000,0.99824930,0,1,0
2024-05-05 23:00:00,134.100000,18.000000,474316.000000,53.500000,52.700000,43.000000,46.800000,246.000000,233.000000,457.000000,465.000000,49.610000,1585.900000,49.000000,196.000000,350.250000,1401.000000,8537688.000000,23530.816760,0.99724389,0,1,0
2024-05-05 23:01:00,134.900000,26.140000,471877.000000,49.400000,53.000000,44.100000,48.500000,226.000000,233.000000,473.000000,450.000000,49.730000,1597.200000,48.750000,195.000000,345.500000,1382.000000,12334864.780000,23466.443210,0.99809755,0,1,0
2024-05-05 23:02:00,134.100000,25.230000,461812.000000,51.900000,50.700000,43.600000,45.700000,234.000000,221.000000,459.000000,463.000000,49.840000,1561.900000,47.975000,191.900000,344.250000,1377.000000,11651516.760000,23016.710080,0.99802457,0,1,0
2024-05-05 23:03:00,134.300000,20.930000,465866.000000,51.900000,49.400000,47.700000,45.200000,234.000000,246.000000,463.000000,464.000000,49.640000,1556.700000,48.550000,194.200000,351.750000,1407.000000,9750575.380000,23125.588240,0.99762828,0,1,0
2024-05-05 23:04:00,129.900000,25.900000,473538.000000,54.600000,50.500000,47.000000,44.700000,251.000000,255.000000,454.000000,461.000000,49.990000,1558.000000,49.200000,196.800000,355.250000,1421.000000,12264634.200000,23672.164620,0.99806988,0,1,0
2024-05-05 23:05:00,132.500000,26.300000,470316.000000,54.100000,49.300000,41.200000,41.800000,240.000000,222.000000,458.000000,447.000000,50.000000,1528.400000,46.600000,186.400000,341.750000,1367.000000,12369310.800000,23515.800000,0.99809886,0,1,0
2024-05-05 23:06:00,134.400000,26.580000,451775.000000,49.300000,53.100000,45.600000,42.800000,225.000000,239.000000,450.000000,442.000000,50.000000,1554.000000,47.700000,190.800000,339.000000,1356.000000,12008179.500000,22588.750000,0.99811889,0,1,0
2024-05-05 23:07:00,131.200000,18.460000,465364.000000,51.300000,54.600000,41.700000,42.000000,227.000000,219.000000,446.000000,446.000000,50.000000,1584.900000,47.400000,189.600000,334.500000,1338.000000,8590619.440000,23268.200000,0.99729144,0,1,0
2024-05-05 23:08:00,133.100000,28.500000,462009.000000,51.300000,50.800000,43.100000,44.200000,227.000000,246.000000,470.000000,458.000000,49.990000,1530.900000,47.350000,189.400000,350.250000,1401.000000,13167256.500000,23095.829910,0.99824596,0,1,0
2024-05-05 23:09:00,133.800000,23.230000,472189.000000,52.300000,54.700000,46.900000,44.500000,231.000000,246.000000,472.000000,476.000000,49.990000,1591.800000,49.600000,198.400000,356.250000,1425.000000,10968950.470000,23604.728110,0.99784804,0,1,0
2024-05-05 23:10:00,133.700000,26.780000,471468.000000,50.500000,53.600000,41.800000,48.700000,219.000000,243.000000,470.000000,455.000000,50.000000,1590.500000,48.650000,194.600000,346.750000,1387.000000,12625913.040000,23573.400000,0.99813294,0,1,0
2024-05-05 23:11:00,133.500000,26.910000,473704.000000,53.600000,51.600000,42.500000,45.400000,230.000000,211.000000,472.000000,472.000000,49.940000,1596.800000,48.275000,193.100000,346.250000,1385.000000,12747374.640000,23656.777760,0.99814418,0,1,0
2024-05-05 23:12:00,133.900000,22.850000,454147.000000,51.300000,52.000000,43.200000,45.600000,247.000000,224.000000,462.000000,436.000000,50.000000,1558.800000,48.025000,192.100000,342.250000,1369.000000,10377258.950000,22707.350000,0.99781182,0,1,0
2024-05-05 23:13:00,133.300000,26.690000,456752.000000,53.900000,54.900000,42.100000,43.700000,246.000000,224.000000,454.000000,465.000000,50.000000,1576.900000,48.650000,194.600000,347.250000,1389.000000,12190710.880000,22837.600000,0.99812664,0,1,0
2024-05-05 23:14:00,130.800000,24.060000,471872.000000,52.700000,48.100000,42.400000,45.000000,212.000000,223.000000,451.000000,479.000000,50.000000,1557.100000,47.050000,188.200000,341.250000,1365.000000,11353240.320000,23593.600000,0.99792186,0,1,0
2024-05-05 23:15:00,133.800000,19.840000,458161.000000,50.800000,54.900000,45.100000,40.800000,210.000000,246.000000,438.000000,448.000000,50.000000,1587.000000,47.900000,191.600000,335.500000,1342.000000,9089914.240000,22908.050000,0.99747984,0,1,0
2024-05-05 23:16:00,133.400000,27.930000,450658.000000,55.500000,54.500000,41.900000,46.500000,223.000000,209.000000,465.000000,457.000000,50.000000,1654.700000,49.600000,198.400000,338.500000,1354.000000,12586877.940000,22532.900000,0.99820981,0,1,0
2024-05-05 23:17:00,130.800000,23.060000,467025.000000,55.500000,51.500000,44.700000,44.400000,209.000000,235.000000,461.000000,461.000000,49.880000,1621.700000,49.025000,196.100000,341.500000,1366.000000,10769596.500000,23295.207000,0.99783695,0,1,0
2024-05-05 23:18:00,135.100000,22.850000,458321.000000,53.300000,52.500000,45.300000,42.800000,215.000000,239.000000,464.000000,468.000000,50.000000,1580.400000,48.475000,193.900000,346.500000,1386.000000,10472634.850000,22916.050000,0.99781182,0,1,0
2024-05-05 23:19:00,133.800000,23.970000,476952.000000,52.200000,56.000000,46.700000,44.900000,235.000000,222.000000,466.000000,446.000000,49.310000,1624.200000,49.950000,199.800000,342.250000,1369.000000,11432539.440000,23518.503120,0.99794285,0,1,0
2024-05-05 23:20:00,130.900000,25.650000,464938.000000,50.600000,50.100000,47.100000,46.600000,230.000000,237.000000,476.000000,444.000000,50.000000,1572.100000,48.600000,194.400000,346.750000,1387.000000,11925659.700000,23246.900000,0.99805068,0,1,0
2024-05-05 23:21:00,131.800000,24.810000,463785.000000,54.900000,52.400000,42.500000,46.800000,210.000000,236.000000,455.000000,467.000000,49.990000,1610.500000,49.150000,196.600000,342.000000,1368.000000,11506505.850000,23184.612150,0.99798509,0,1,0
2024-05-05 23:22:00,132.100000,26.320000,459484.000000,54.400000,54.000000,42.600000,48.800000,245.000000,227.000000,465.000000,465.000000,50.000000,1628.800000,49.950000,199.800000,350.500000,1402.000000,12093618.880000,22974.200000,0.99810030,0,1,0
2024-05-05 23:23:00,132.100000,21.590000,475099.000000,51.100000,53.100000,42.500000,45.000000,225.000000,243.000000,453.000000,447.000000,49.560000,1561.000000,47.925000,191.700000,342.000000,1368.000000,10257387.410000,23545.906440,0.99770449,0,1,0
2024-05-05 23:24:00,133.400000,23.070000,465176.000000,51.400000,52.800000,46.800000,42.900000,224.000000,224.000000,439.000000,467.000000,49.050000,1608.700000,48.475000,193.900000,338.500000,1354.000000,10731610.320000,22816.882800,0.99787386,0,1,0
2024-05-05 23:25:00,131.500000,24.630000,458974.000000,53.600000,56.400000,45.900000,45.900000,243.000000,244.000000,457.000000,457.000000,50.000000,1633.000000,50.450000,201.800000,350.250000,1401.000000,11304529.620000,22948.700000,0.99796996,0,1,0
2024-05-05 23:26:00,134.700000,29.650000,455824.000000,50.400000,50.500000,44.500000,47.200000,235.000000,232.000000,477.000000,448.000000,50.000000,1550.700000,48.150000,192.600000,348.000000,1392.000000,13515181.600000,22791.200000,0.99831366,0,1,0
2024-05-05 23:27:00,134.600000,24.620000,461524.000000,51.500000,50.600000,42.800000,46.200000,230.000000,227.000000,457.000000,449.000000,50.000000,1558.400000,47.775000,191.100000,340.750000,1363.000000,11362720.880000,23076.200000,0.99796913,0,1,0
2024-05-05 23:28:00,133.900000,27.600000,454225.000000,50.700000,47.700000,45.500000,45.500000,224.000000,228.000000,448.000000,455.000000,50.000000,1553.700000,47.350000,189.400000,338.750000,1355.000000,12536610.000000,22711.250000,0.99818841,0,1,0
2024-05-05 23:29:00,133.100000,24.980000,470212.000000,50.700000,50.600000,48.000000,46.700000,237.000000,214.000000,464.000000,493.000000,49.830000,1585.200000,49.000000,196.000000,352.000000,1408.000000,11745895.760000,23430.663960,0.99800520,0,1,0
2024-05-05 23:30:00,134.400000,23.660000,447449.000000,51.300000,51.400000,47.800000,44.500000,225.000000,226.000000,470.000000,462.000000,50.000000,1591.200000,48.750000,195.000000,345.750000,1383.000000,10586643.340000,22372.450000,0.99788673,0,1,0
2024-05-05 23:31:00,132.600000,24.250000,460734.000000,54.600000,53.400000,42.300000,45.300000,228.000000,217.000000,465.000000,449.000000,50.000000,1616.100000,48.900000,195.600000,339.750000,1359.000000,11172799.500000,23036.700000,0.99793814,0,1,0
2024-05-05 23:32:00,131.900000,24.430000,466666.000000,49.200000,54.700000,47.400000,45.800000,216.000000,234.000000,475.000000,450.000000,49.780000,1608.900000,49.275000,197.100000,343.750000,1375.000000,11400650.380000,23230.633480,0.99796234,0,1,0
2024-05-05 23:33:00,134.800000,26.350000,464457.000000,53.600000,50.800000,42.200000,39.900000,244.000000,241.000000,448.000000,467.000000,50.000000,1504.700000,46.625000,186.500000,350.000000,1400.000000,12238441.950000,23222.850000,0.99810247,0,1,0
2024-05-05 23:34:00,133.500000,28.270000,455916.000000,53.300000,52.500000,44.400000,43.900000,249.000000,236.000000,476.000000,458.000000,50.000000,1555.300000,48.525000,194.100000,354.750000,1419.000000,12888745.320000,22795.800000,0.99823134,0,1,0
2024-05-05 23:35:00,132.000000,25.730000,466871.000000,54.700000,55.500000,44.200000,42.700000,233.000000,222.000000,434.000000,459.000000,50.000000,1624.700000,49.275000,197.100000,337.000000,1348.000000,12012590.830000,23343.550000,0.99805674,0,1,0
2024-05-05 23:36:00,132.400000,27.780000,454435.000000,53.300000,52.400000,45.700000,42.400000,224.000000,227.000000,435.000000,454.000000,49.610000,1608.600000,48.450000,193.800000,335.000000,1340.000000,12624204.300000,22544.520350,0.99821418,0,1,0
2024-05-05 23:37:00,131.900000,22.400000,461279.000000,52.000000,53.800000,43.200000,42.400000,242.000000,234.000000,441.000000,445.000000,49.810000,1550.900000,47.850000,191.400000,340.500000,1362.000000,10332649.600000,22976.306990,0.99777634,0,1,0
2024-05-05 23:38:00,136.000000,23.760000,466608.000000,51.100000,55.000000,45.400000,45.400000,237.000000,234.000000,465.000000,460.000000,50.000000,1589.100000,49.225000,196.900000,349.000000,1396.000000,11086606.080000,23330.400000,0.99789562,0,1,0
2024-05-05 23:39:00,133.000000,22.980000,465031.000000,54.700000,50.900000,43.000000,46.300000,225.000000,250.000000,441.000000,484.000000,50.000000,1582.700000,48.725000,194.900000,350.000000,1400.000000,10686412.380000,23251.550000,0.99782419,0,1,0
2024-05-05 23:40:00,133.200000,25.570000,455862.000000,53.800000,50.500000,45.500000,42.900000,244.000000,238.000000,451.000000,458.000000,50.000000,1555.600000,48.175000,192.700000,347.750000,1391.000000,11656391.340000,22793.100000,0.99804458,0,1,0
2024-05-05 23:41:00,134.100000,23.870000,470777.000000,51.800000,56.000000,42.600000,43.000000,225.000000,232.000000,454.000000,458.000000,49.930000,1591.400000,48.350000,193.400000,342.250000,1369.000000,11237446.990000,23505.895610,0.99790825,0,1,0
2024-05-05 23:42:00,131.200000,26.590000,461825.000000,54.600000,53.900000,44.400000,46.000000,215.000000,231.000000,468.000000,466.000000,49.600000,1632.200000,49.725000,198.900000,345.000000,1380.000000,12279926.750000,22906.520000,0.99813464,0,1,0
2024-05-05 23:43:00,134.600000,22.430000,467010.000000,51.900000,50.100000,45.200000,47.200000,229.000000,226.000000,474.000000,459.000000,49.760000,1584.300000,48.600000,194.400000,347.000000,1388.000000,10475034.300000,23238.417600,0.99778154,0,1,0
2024-05-05 23:44:00,132.100000,24.850000,473233.000000,52.800000,50.700000,44.700000,46.000000,243.000000,230.000000,470.000000,448.000000,50.000000,1556.700000,48.550000,194.200000,347.750000,1391.000000,11759840.050000,23661.650000,0.99798793,0,1,0
2024-05-05 23:45:00,135.700000,26.450000,469875.000000,51.600000,52.400000,46.900000,47.100000,231.000000,239.000000,442.000000,453.000000,49.100000,1605.000000,49.500000,198.000000,341.250000,1365.000000,12428193.750000,23070.862500,0.99814367,0,1,0
2024-05-05 23:46:00,132.500000,19.560000,469831.000000,53.800000,55.600000,40.700000,44.800000,216.000000,222.000000,461.000000,452.000000,49.870000,1624.200000,48.725000,194.900000,337.750000,1351.000000,9189894.360000,23430.471970,0.99745041,0,1,0
2024-05-05 23:47:00,134.600000,30.020000,462346.000000,50.800000,54.700000,45.500000,46.700000,225.000000,235.000000,455.000000,469.000000,49.820000,1608.700000,49.425000,197.700000,346.000000,1384.000000,13879626.920000,23034.077720,0.99834044,0,1,0
2024-05-05 23:48:00,129.300000,24.000000,467090.000000,52.200000,54.900000,43.500000,44.500000,244.000000,229.000000,457.000000,452.000000,49.960000,1586.300000,48.775000,195.100000,345.500000,1382.000000,11210160.000000,23335.816400,0.99791833,0,1,0
2024-05-05 23:49:00,131.200000,19.640000,462382.000000,51.500000,51.900000,46.400000,45.900000,233.000000,251.000000,458.000000,445.000000,49.890000,1567.200000,48.925000,195.700000,346.750000,1387.000000,9081182.480000,23068.237980,0.99745978,0,1,0
2024-05-05 23:50:00,132.600000,25.080000,450933.000000,53.300000,52.800000,45.200000,42.900000,230.000000,234.000000,453.000000,473.000000,49.930000,1580.100000,48.550000,194.200000,347.500000,1390.000000,11309399.640000,22515.084690,0.99800917,0,1,0
2024-05-05 23:51:00,130.000000,24.760000,462964.000000,53.600000,51.200000,47.400000,48.000000,229.000000,234.000000,450.000000,469.000000,50.000000,1627.100000,50.050000,200.200000,345.500000,1382.000000,11462988.640000,23148.200000,0.99798061,0,1,0
2024-05-05 23:52:00,133.900000,24.470000,462528.000000,50.600000,52.000000,44.700000,48.600000,243.000000,220.000000,454.000000,463.000000,49.790000,1598.800000,48.975000,195.900000,345.000000,1380.000000,11318060.160000,23029.269120,0.99796526,0,1,0
2024-05-05 23:53:00,133.500000,27.140000,465081.000000,53.600000,50.500000,47.600000,45.500000,242.000000,248.000000,451.000000,451.000000,50.000000,1581.900000,49.300000,197.200000,348.000000,1392.000000,12622298.340000,23254.050000,0.99815770,0,1,0
2024-05-05 23:54:00,131.500000,26.520000,459322.000000,49.800000,51.000000,45.500000,48.500000,213.000000,236.000000,471.000000,429.000000,50.000000,1610.000000,48.700000,194.800000,337.250000,1349.000000,12181219.440000,22966.100000,0.99811463,0,1,0
2024-05-05 23:55:00,133.000000,25.390000,454189.000000,57.200000,51.300000,42.600000,46.100000,241.000000,246.000000,458.000000,486.000000,50.000000,1576.300000,49.300000,197.200000,357.750000,1431.000000,11531858.710000,22709.450000,0.99803072,0,1,0
2024-05-05 23:56:00,134.200000,25.760000,465467.000000,51.800000,52.500000,43.500000,45.000000,236.000000,228.000000,471.000000,487.000000,49.780000,1555.600000,48.200000,192.800000,355.500000,1422.000000,11990429.920000,23170.947260,0.99806755,0,1,0
2024-05-05 23:57:00,129.800000,24.370000,449643.000000,54.900000,53.600000,44.000000,44.300000,249.000000,230.000000,472.000000,461.000000,49.450000,1583.300000,49.200000,196.800000,353.000000,1412.000000,10957799.910000,22234.846350,0.99797087,0,1,0
2024-05-05 23:58:00,131.100000,29.060000,471755.000000,53.200000,56.100000,45.400000,48.900000,229.000000,214.000000,476.000000,461.000000,49.480000,1680.400000,50.900000,203.600000,345.000000,1380.000000,13709200.300000,23342.437400,0.99829732,0,1,0
2024-05-05 23:59:00,132.500000,20.910000,458167.000000,53.300000,52.100000,47.000000,44.900000,244.000000,252.000000,444.000000,450.000000,50.000000,1588.600000,49.325000,197.300000,347.500000,1390.000000,9580271.970000,22908.350000,0.99760880,0,1,0
2024-05-06 00:00:00,133.000000,24.950000,461917.000000,50.500000,54.000000,46.400000,45.200000,236.000000,234.000000,462.000000,431.000000,49.210000,1602.600000,49.025000,196.100000,340.750000,1363.000000,11524829.150000,22730.935570,0.99802766,0,1,0
2024-05-06 00:01:00,132.900000,24.760000,464356.000000,54.500000,52.400000,46.500000,47.000000,217.000000,252.000000,444.000000,456.000000,49.800000,1640.200000,50.100000,200.400000,342.250000,1369.000000,11497454.560000,23124.928800,0.99798869,0,1,0
2024-05-06 00:02:00,134.300000,26.620000,464548.000000,52.900000,54.700000,43.700000,45.900000,242.000000,226.000000,481.000000,434.000000,49.530000,1607.100000,49.300000,197.200000,345.750000,1383.000000,12366267.760000,23009.062440,0.99813937,0,1,0
2024-05-06 00:03:00,133.700000,22.470000,448485.000000,53.800000,50.300000,46.900000,44.600000,240.000000,236.000000,466.000000,468.000000,49.930000,1575.200000,48.900000,195.600000,352.500000,1410.000000,10077457.950000,22392.856050,0.99777793,0,1,0
2024-05-06 00:04:00,134.000000,20.210000,466284.000000,52.600000,51.700000,45.400000,47.000000,222.000000,242.000000,453.000000,463.000000,49.970000,1598.800000,49.175000,196.700000,345.000000,1380.000000,9423599.640000,23300.211480,0.99752746,0,1,0
2024-05-06 00:05:00,130.900000,24.950000,462051.000000,53.100000,54.100000,46.800000,42.000000,233.000000,234.000000,455.000000,449.000000,49.920000,1595.000000,49.000000,196.000000,342.750000,1371.000000,11528172.450000,23065.585920,0.99799920,0,1,0
2024-05-06 00:06:00,133.200000,25.250000,454478.000000,51.000000,54.000000,42.200000,45.000000,255.000000,226.000000,469.000000,469.000000,50.000000,1546.500000,48.050000,192.200000,354.750000,1419.000000,11475569.500000,22723.900000,0.99801980,0,1,0
2024-05-06 00:07:00,132.500000,28.270000,453498.000000,52.500000,54.000000,46.100000,45.200000,224.000000,224.000000,454.000000,473.000000,50.000000,1616.600000,49.450000,197.800000,343.750000,1375.000000,12820388.460000,22674.900000,0.99823134,0,1,0
2024-05-06 00:08:00,135.200000,21.360000,456757.000000,52.000000,55.600000,43.900000,44.900000,239.000000,226.000000,443.000000,459.000000,49.410000,1612.900000,49.100000,196.400000,341.750000,1367.000000,9756329.520000,22568.363370,0.99768680,0,1,0
2024-05-06 00:09:00,133.300000,27.410000,448974.000000,51.400000,49.400000,42.600000,46.800000,217.000000,262.000000,464.000000,456.000000,49.890000,1535.000000,47.550000,190.200000,349.750000,1399.000000,12306377.340000,22399.312860,0.99817986,0,1,0
2024-05-06 00:10:00,132.000000,30.430000,473077.000000,53.100000,50.300000,46.400000,43.500000,223.000000,222.000000,474.000000,458.000000,50.000000,1587.100000,48.325000,193.300000,344.250000,1377.000000,14395733.110000,23653.850000,0.99835688,0,1,0
2024-05-06 00:11:00,134.300000,23.560000,471123.000000,53.600000,54.000000,44.300000,44.900000,240.000000,206.000000,458.000000,480.000000,49.710000,1623.200000,49.200000,196.800000,346.000000,1384.000000,11099657.880000,23419.524330,0.99789007,0,1,0
2024-05-06 00:12:00,133.800000,21.270000,462781.000000,53.300000,54.500000,46.200000,50.200000,233.000000,230.000000,468.000000,460.000000,50.000000,1663.500000,51.050000,204.200000,347.750000,1391.000000,9843351.870000,23139.050000,0.99764927,0,1,0
2024-05-06 00:13:00,131.800000,23.470000,457315.000000,52.600000,54.100000,43.200000,46.600000,227.000000,230.000000,452.000000,466.000000,50.000000,1606.100000,49.125000,196.500000,343.750000,1375.000000,10733183.050000,22865.750000,0.99786962,0,1,0
2024-05-06 00:14:00,132.500000,24.520000,457460.000000,53.700000,58.300000,49.200000,47.100000,250.000000,226.000000,460.000000,482.000000,50.000000,1683.500000,52.075000,208.300000,354.500000,1418.000000,11216919.200000,22873.000000,0.99796085,0,1,0
2024-05-06 00:15:00,132.500000,25.880000,465036.000000,53.300000,51.000000,44.900000,44.900000,219.000000,222.000000,460.000000,447.000000,49.950000,1613.700000,48.525000,194.100000,337.000000,1348.000000,12035131.680000,23228.548200,0.99806994,0,1,0
2024-05-06 00:16:00,134.800000,22.990000,472969.000000,53.000000,53.600000,44.200000,47.900000,228.000000,227.000000,455.000000,424.000000,50.000000,1633.100000,49.675000,198.700000,333.500000,1334.000000,10873557.310000,23648.450000,0.99782514,0,1,0
2024-05-06 00:17:00,133.300000,28.340000,454278.000000,53.200000,52.700000,47.100000,42.000000,236.000000,214.000000,448.000000,460.000000,50.000000,1608.000000,48.750000,195.000000,339.500000,1358.000000,12874238.520000,22713.900000,0.99823571,0,1,0
2024-05-06 00:18:00,134.100000,21.660000,449835.000000,55.200000,54.100000,45.000000,47.400000,219.000000,251.000000,450.000000,467.000000,50.000000,1633.600000,50.425000,201.700000,346.750000,1387.000000,9743426.100000,22491.750000,0.99769160,0,1,0
2024-05-06 00:19:00,132.300000,20.090000,471091.000000,50.400000,53.600000,51.500000,44.700000,236.000000,233.000000,451.000000,449.000000,50.000000,1624.200000,50.050000,200.200000,342.250000,1369.000000,9464218.190000,23554.550000,0.99751120,0,1,0
2024-05-06 00:20:00,133.500000,27.200000,444347.000000,52.200000,51.800000,47.500000,43.800000,243.000000,231.000000,453.000000,465.000000,50.000000,1574.200000,48.825000,195.300000,348.000000,1392.000000,12086238.400000,22217.350000,0.99816176,0,1,0
